show_id,genre_id
1481,2
1482,22
1482,15
1483,31
1484,2
1484,9
1484,10
1485,13
1486,12
1486,17
1487,17
1488,5
1488,2
1488,3
1489,13
1489,15
1490,7
1490,2
1491,12
1492,17
1492,13
1492,15
1493,9
1493,3
1494,15
1494,20
1495,12
1495,17
1496,17
1496,13
1496,15
1497,12
1497,13
1497,15
1498,13
1498,15
1498,20
1499,26
1499,17
1499,14
1500,13
1501,13
1501,15
1501,38
1502,13
1502,20
1503,39
1504,2
1504,9
1504,10
1505,21
1506,25
1507,16
1507,25
1507,10
1508,12
1508,17
1509,16
1509,25
1510,1
1510,21
1511,17
1512,17
1512,15
1513,39
1514,13
1515,5
1515,2
1515,3
1516,17
1517,2
1517,9
1517,10
1518,13
1518,21
1519,1
1519,21
1520,12
1520,17
1520,13
1521,2
1521,3
1522,13
1522,14
1522,15
1523,13
1523,15
1523,20
1524,17
1524,13
1524,15
1525,26
1526,13
1526,15
1526,20
1527,17
1527,15
1527,20
1528,16
1528,25
1529,2
1529,9
1529,10
1530,15
1530,20
1531,41
1531,10
1532,13
1532,15
1532,20
1533,7
1533,2
1534,7
1534,18
1535,13
1535,15
1535,38
1536,2
1536,10
1536,3
1537,22
1537,19
1538,13
1539,31
1539,2
1540,31
1540,2
1541,13
1541,19
1542,16
1542,5
1542,7
1543,39
1544,8
1545,13
1545,14
1545,30
1546,25
1546,10
1547,7
1548,8
1549,8
1550,13
1550,14
1551,17
1551,20
1552,25
1553,3
1553,4
1553,24
1554,17
1555,2
1555,3
1555,24
1556,25
1556,10
1557,12
1558,12
1558,13
1559,1
1560,2
1560,18
1560,3
1561,17
1561,38
1561,21
1562,13
1562,15
1562,30
1563,2
1563,6
1563,4
1564,13
1564,38
1565,5
1565,2
1565,3
1566,15
1566,20
1567,13
1567,15
1567,20
1568,17
1568,15
1568,38
1569,13
1569,14
1569,15
1570,2
1570,10
1571,2
1571,9
1571,3
1572,17
1572,13
1572,15
1573,25
1573,10
1574,25
1574,10
1574,34
1575,7
1575,33
1576,1
1576,15
1577,12
1577,17
1578,1
1578,15
1578,21
1579,2
1579,9
1579,3
1580,10
1580,34
1581,12
1582,12
1583,13
1583,19
1584,2
1584,9
1584,3
1585,26
1585,13
1586,5
1586,3
1586,4
1587,5
1587,7
1587,2
1588,2
1588,3
1588,11
1589,12
1590,2
1590,9
1590,10
1591,10
1592,12
1592,17
1593,17
1593,15
1593,19
1594,5
1594,2
1594,3
1595,17
1595,15
1596,13
1596,14
1597,16
1597,8
1598,12
1598,13
1599,13
1599,15
1599,20
1600,17
1600,13
1600,15
1601,12
1602,17
1602,15
1603,17
1603,13
1603,15
1604,16
1604,7
1604,2
1605,39
1606,2
1606,10
1606,3
1607,17
1607,13
1607,15
1608,39
1609,26
1610,12
1611,19
1612,8
1613,17
1613,14
1614,13
1614,15
1614,20
1615,25
1616,8
1617,12
1617,17
1618,17
1619,16
1619,25
1620,25
1620,10
1621,26
1622,26
1623,42
1623,6
1623,27
1624,8
1624,9
1625,19
1626,2
1626,11
1626,4
1627,26
1627,17
1628,7
1629,16
1629,8
1630,22
1630,15
1631,13
1631,15
1632,19
1633,12
1634,26
1635,2
1635,6
1635,3
1636,12
1637,12
1637,1
1638,22
1638,15
1639,2
1639,8
1640,2
1640,3
1640,34
1641,2
1641,9
1641,10
1642,8
1643,26
1643,15
1644,15
1644,19
1645,17
1645,15
1645,38
1646,39
1647,26
1647,13
1647,15
1648,17
1648,15
1648,20
1649,22
1650,31
1650,5
1650,2
1651,21
1652,12
1652,17
1653,22
1653,15
1653,19
1654,22
1654,15
1654,19
1655,2
1655,9
1655,10
1656,12
1656,17
1657,13
1658,13
1658,15
1659,2
1659,10
1659,3
1660,26
1661,1
1661,21
1662,2
1662,9
1662,3
1663,26
1663,17
1663,15
1664,12
1664,21
1665,26
1666,15
1666,19
1667,12
1668,7
1668,2
1669,2
1669,3
1670,13
1671,2
1671,9
1671,10
1672,12
1672,17
1673,7
1673,8
1674,13
1674,15
1675,26
1675,17
1675,15
1676,17
1676,15
1676,21
1677,13
1677,15
1677,20
1678,15
1678,20
1679,15
1679,19
1680,26
1680,13
1680,15
1681,13
1681,15
1681,19
1682,12
1682,17
1682,13
1683,17
1683,13
1683,15
1684,17
1684,15
1685,8
1686,13
1686,15
1687,39
1688,25
1688,10
1689,7
1689,8
1690,13
1690,20
1691,1
1692,21
1692,20
1693,8
1694,31
1694,25
1695,12
1695,17
1696,20
1697,25
1698,8
1699,16
1699,2
1699,3
1700,12
1700,28
1700,17
1701,19
1702,11
1702,4
1702,24
1703,12
1703,17
1704,12
1704,21
1705,1
1705,15
1706,13
1706,15
1707,5
1707,2
1707,18
1708,15
1708,20
1709,2
1709,3
1710,13
1710,15
1710,20
1711,13
1711,14
1712,5
1712,2
1712,3
1713,17
1713,13
1713,15
1714,13
1714,15
1714,38
1715,22
1716,2
1716,8
1717,10
1718,6
1718,3
1719,5
1719,7
1720,1
1720,15
1721,13
1721,15
1722,36
1723,9
1723,10
1723,3
1724,31
1724,25
1725,31
1725,25
1726,13
1726,15
1727,8
1728,13
1728,15
1729,13
1729,14
1729,15
1730,17
1731,2
1731,10
1731,3
1732,13
1732,38
1732,20
1733,13
1733,15
1733,20
1734,5
1734,7
1734,2
1735,17
1735,20
1736,13
1736,15
1736,20
1737,12
1737,17
1737,20
1738,2
1738,3
1738,11
1739,13
1739,20
1740,17
1740,13
1740,20
1741,2
1741,9
1741,10
1742,13
1742,15
1743,39
1744,13
1744,15
1745,1
1745,15
1746,1
1747,2
1747,10
1747,3
1748,23
1748,19
1749,8
1750,12
1750,17
1751,9
1751,3
1751,34
1752,12
1753,12
1754,12
1755,8
1756,7
1757,25
1758,25
1759,25
1760,25
1761,25
1761,10
1762,12
1762,17
1763,26
1764,13
1764,14
1764,19
1765,13
1765,19
1766,25
1766,10
1767,5
1767,2
1767,3
1768,13
1769,26
1769,13
1769,30
1770,5
1770,2
1770,32
1771,17
1771,30
1772,7
1772,2
1773,26
1773,13
1773,15
1774,2
1774,8
1775,13
1775,14
1775,19
1776,22
1776,14
1777,13
1777,15
1778,22
1778,15
1779,25
1779,32
1780,6
1780,27
1781,13
1781,15
1781,19
1782,7
1782,8
1783,5
1783,2
1783,3
1784,22
1784,15
1785,22
1785,15
1786,17
1786,20
1787,15
1788,21
1789,22
1789,15
1790,1
1791,31
1792,25
1793,1
1793,15
1793,30
1794,17
1795,2
1795,9
1795,4
1796,17
1796,15
1796,21
1797,26
1797,13
1797,14
1798,13
1798,21
1799,17
1799,15
1799,38
1800,2
1800,6
1800,3
1801,7
1801,2
1802,12
1802,21
1803,13
1803,19
1804,5
1804,2
1804,18
1805,3
1806,1
1807,22
1807,15
1808,13
1808,15
1808,20
1809,17
1809,13
1809,21
1810,13
1810,15
1810,20
1811,13
1811,14
1812,17
1812,13
1812,14
1813,1
1813,15
1814,41
1815,13
1815,20
1815,19
1816,12
1817,26
1817,22
1818,28
1818,13
1818,15
1819,13
1819,15
1819,21
1820,17
1820,13
1820,15
1821,1
1821,15
1822,13
1822,14
1822,15
1823,28
1823,13
1823,14
1824,1
1824,15
1825,13
1825,15
1826,13
1826,15
1826,20
1827,13
1827,14
1827,15
1828,13
1828,14
1828,15
1829,5
1829,7
1830,13
1830,15
1831,17
1831,15
1831,20
1832,1
1832,15
1833,13
1833,15
1834,12
1834,17
1835,2
1835,9
1835,10
1836,26
1837,17
1837,15
1837,20
1838,3
1838,34
1839,26
1840,2
1840,6
1840,3
1841,5
1841,2
1841,18
1842,25
1842,10
1843,13
1844,22
1844,19
1845,12
1846,26
1847,26
1847,17
1847,15
1848,16
1848,25
1849,10
1850,13
1850,15
1851,13
1851,15
1851,20
1852,10
1852,34
1853,25
1854,1
1854,15
1855,10
1855,3
1856,26
1856,15
1856,20
1857,1
1857,21
1858,1
1858,15
1859,15
1859,20
1859,19
1860,12
1861,8
1861,10
1862,17
1862,13
1862,15
1863,35
1863,13
1863,15
1864,17
1864,15
1864,20
1865,25
1865,10
1866,17
1866,15
1867,13
1867,15
1868,22
1869,7
1870,17
1870,15
1870,20
1871,17
1871,15
1872,12
1873,17
1873,13
1873,14
1874,3
1874,11
1874,4
1875,1
1875,15
1875,21
1876,2
1876,9
1876,10
1877,13
1877,15
1878,5
1878,2
1878,3
1879,6
1879,3
1879,27
1880,17
1880,22
1881,2
1881,3
1881,4
1882,17
1883,1
1883,21
1884,12
1885,13
1885,20
1886,16
1886,7
1886,2
1887,1
1888,1
1888,38
1889,13
1889,15
1889,30
1890,25
1891,25
1892,17
1892,15
1892,20
1893,12
1894,25
1894,10
1895,9
1895,10
1895,3
1896,25
1896,3
1897,13
1897,15
1898,17
1898,13
1898,15
1899,22
1899,15
1899,19
1900,17
1900,15
1900,20
1901,17
1901,22
1902,17
1902,15
1902,20
1903,26
1903,17
1903,15
1904,13
1904,19
1905,1
1905,38
1906,26
1906,13
1906,15
1907,3
1908,2
1908,9
1908,3
1909,31
1909,2
1909,34
1910,26
1910,13
1911,5
1911,2
1911,4
1912,1
1913,26
1913,17
1913,13
1914,1
1914,15
1915,7
1915,2
1916,2
1916,3
1917,1
1917,21
1918,2
1918,9
1918,18
1919,31
1919,2
1920,17
1920,15
1920,20
1921,17
1921,14
1921,15
1922,26
1922,13
1923,10
1924,10
1924,3
1925,13
1925,19
1926,5
1926,2
1926,18
1927,1
1928,13
1928,15
1929,31
1929,2
1930,10
1931,13
1931,15
1931,19
1932,13
1932,38
1933,1
1933,38
1934,5
1934,3
1935,1
1936,39
1937,26
1938,1
1938,15
1938,21
1939,13
1939,14
1939,15
1940,17
1940,13
1940,15
1941,17
1941,15
1941,21
1942,17
1942,15
1942,21
1943,17
1943,15
1943,20
1944,17
1944,15
1944,21
1945,13
1945,15
1945,20
1946,13
1946,15
1946,19
1947,17
1947,15
1947,21
1948,7
1949,2
1949,6
1949,3
1950,10
1951,13
1951,14
1951,15
1952,5
1952,7
1952,2
1953,25
1953,10
1954,13
1954,15
1955,10
1956,2
1956,3
1956,4
1957,1
1957,15
1957,21
1958,26
1958,23
1958,30
1959,7
1960,26
1960,12
1960,13
1961,1
1962,7
1963,1
1964,13
1964,15
1965,26
1965,15
1966,26
1966,15
1967,26
1967,15
1968,26
1968,15
1969,26
1969,15
1970,26
1970,15
1971,22
1971,15
1971,19
1972,17
1972,15
1973,26
1973,15
1974,25
1974,10
1975,13
1975,15
1975,20
1976,17
1976,15
1977,13
1977,15
1977,19
1978,13
1978,14
1978,15
1979,3
1979,11
1979,4
1980,8
1981,5
1981,3
1981,24
1982,17
1982,15
1982,20
1983,15
1983,19
1984,31
1984,2
1985,1
1985,15
1985,21
1986,12
1986,17
1987,15
1987,19
1988,13
1988,14
1989,2
1989,10
1989,3
1990,2
1990,3
1990,34
1991,7
1991,33
1992,16
1992,5
1992,2
1993,39
1994,5
1994,2
1994,3
1995,8
1996,13
1996,19
1997,13
1997,15
1997,19
1998,26
1998,15
1999,16
1999,2
1999,3
2000,1
2000,15
2001,39
2002,13
2002,14
2002,20
2003,7
2003,2
2003,8
2004,12
2004,17
2005,12
2006,13
2006,15
2006,21
2007,16
2007,25
2008,12
2008,17
2008,13
2009,2
2009,10
2009,3
2010,10
2011,12
2012,12
2012,17
2013,2
2013,18
2013,3
2014,16
2014,2
2014,10
2015,39
2016,13
2016,15
2016,19
2017,13
2017,15
2018,13
2018,15
2019,13
2019,15
2020,17
2020,13
2020,15
2021,12
2021,13
2021,15
2022,3
2023,25
2023,10
2024,13
2024,15
2024,20
2025,17
2025,15
2025,20
2026,17
2026,13
2026,15
2027,17
2027,13
2027,15
2028,12
2029,13
2029,15
2029,19
2030,17
2030,22
2031,17
2031,13
2031,14
2032,13
2032,15
2033,8
2034,5
2034,7
2034,2
2035,17
2035,15
2035,21
2036,1
2037,22
2037,15
2037,19
2038,2
2038,9
2038,3
2039,12
2039,1
2039,15
2040,13
2040,14
2040,15
2041,25
2042,1
2043,3
2043,27
2043,24
2044,13
2045,9
2045,3
2045,27
2046,13
2046,14
2047,17
2047,13
2047,15
2048,25
2049,17
2049,13
2049,14
2050,17
2050,15
2050,20
2051,39
2052,13
2052,14
2052,15
2053,17
2053,14
2053,20
2054,5
2054,2
2054,3
2055,7
2055,8
2056,13
2056,14
2056,15
2057,12
2057,17
2058,1
2058,15
2058,21
2059,7
2059,27
2060,26
2060,13
2060,20
2061,15
2061,20
2062,12
2062,21
2063,31
2063,2
2064,25
2065,2
2065,3
2066,29
2066,15
2067,31
2067,2
2067,24
2068,26
2068,29
2068,15
2069,41
2069,10
2070,2
2070,10
2071,25
2072,12
2072,17
2073,17
2074,10
2074,34
2075,17
2075,13
2075,15
2076,1
2076,15
2076,30
2077,12
2077,17
2078,13
2078,15
2078,30
2079,31
2079,2
2079,24
2080,12
2080,17
2081,16
2081,42
2081,25
2082,12
2083,17
2083,15
2083,20
2084,26
2085,13
2086,16
2086,5
2086,7
2087,2
2087,10
2087,3
2088,26
2088,15
2089,15
2089,19
2090,31
2090,2
2091,17
2091,13
2091,14
2092,22
2092,15
2092,19
2093,13
2093,37
2094,2
2094,18
2094,3
2095,13
2095,15
2095,38
2096,1
2097,8
2098,1
2098,15
2098,30
2099,25
2100,3
2100,34
2101,13
2101,19
2102,16
2102,8
2102,9
2103,2
2103,10
2104,13
2104,15
2104,19
2105,22
2105,14
2105,15
2106,10
2107,2
2107,8
2108,26
2108,12
2108,17
2109,2
2109,11
2109,4
2110,1
2110,38
2111,17
2111,15
2112,13
2112,15
2113,8
2114,7
2114,33
2115,12
2115,17
2116,17
2117,17
2117,13
2117,15
2118,17
2118,13
2118,15
2119,25
2120,1
2120,37
2120,15
2121,13
2121,15
2121,21
2122,26
2122,23
2123,5
2123,2
2123,32
2124,2
2124,9
2124,3
2125,2
2125,10
2125,3
2126,2
2126,3
2127,17
2127,15
2127,21
2128,2
2128,3
2128,27
2129,1
2129,15
2129,30
2130,12
2130,17
2131,13
2131,14
2132,12
2133,26
2134,5
2134,10
2134,3
2135,5
2135,2
2135,18
2136,25
2136,6
2136,27
2137,31
2137,25
2138,17
2138,13
2138,15
2139,13
2139,14
2140,13
2140,14
2140,19
2141,8
2142,26
2142,13
2142,15
2143,12
2143,17
2143,23
2144,39
2145,25
2145,10
2146,2
2146,8
2147,13
2147,20
2148,13
2148,15
2149,2
2149,3
2150,22
2150,19
2151,17
2151,15
2152,5
2152,2
2152,18
2153,8
2154,2
2154,8
2155,1
2156,12
2157,7
2157,33
2157,6
2158,25
2158,6
2158,27
2159,25
2160,17
2161,25
2162,1
2162,15
2162,21
2163,2
2163,3
2163,4
2164,1
2164,15
2164,30
2165,15
2165,19
2166,5
2166,7
2166,2
2167,12
2168,12
2168,17
2169,7
2169,2
2169,33
2170,39
2171,7
2172,17
2172,13
2172,14
2173,17
2174,10
2174,34
2175,25
2176,31
2176,9
2176,34
2177,26
2178,12
2179,25
2179,8
2179,3
2180,13
2180,20
2181,31
2181,2
2181,9
2182,25
2183,39
2184,38
2184,19
2185,16
2185,5
2185,2
2186,12
2186,17
2187,13
2187,15
2187,19
2188,17
2188,15
2188,20
2189,12
2190,8
2191,6
2191,4
2191,27
2192,13
2192,15
2193,31
2194,17
2194,13
2194,14
2195,2
2195,9
2195,10
2196,17
2196,15
2196,20
2197,13
2197,15
2197,19
2198,13
2198,14
2198,15
2199,13
2199,15
2199,19
2200,1
2201,1
2202,7
2203,17
2203,13
2203,14
2204,10
2204,3
2205,17
2205,15
2206,26
2206,15
2207,13
2207,14
2207,15
2208,12
2208,17
2209,12
2209,17
2210,13
2210,15
2211,15
2211,19
2212,13
2212,15
2212,20
2213,2
2213,8
2213,18
2214,17
2214,20
2215,7
2216,12
2216,17
2217,13
2217,15
2218,5
2218,7
2219,2
2219,10
2220,1
2220,21
2221,26
2221,13
2221,15
2222,39
2223,7
2223,18
2224,16
2224,5
2224,7
2225,13
2225,15
2226,25
2227,8
2227,9
2228,6
2228,3
2228,27
2229,1
2230,5
2230,3
2231,2
2231,3
2231,4
2232,17
2232,15
2233,19
2234,17
2234,15
2234,20
2235,13
2235,15
2235,20
2236,5
2236,2
2236,18
2237,12
2237,17
2238,8
2238,33
2239,16
2239,25
2239,10
2240,13
2240,15
2240,19
2241,17
2241,15
2242,7
2243,39
2244,1
2244,15
2244,21
2245,13
2245,15
2246,2
2246,8
2246,9
2247,7
2247,8
2247,33
2248,17
2248,15
2249,1
2250,25
2250,6
2250,10
2251,26
2252,5
2252,2
2252,3
2253,17
2253,15
2254,31
2254,2
2255,2
2255,9
2255,6
2256,2
2256,32
2256,9
2257,1
2257,30
2258,1
2258,38
2259,2
2259,3
2260,17
2260,14
2261,12
2262,39
2263,1
2263,30
2264,15
2264,21
2265,17
2265,15
2265,21
2266,26
2266,17
2266,13
2267,13
2267,15
2267,20
2268,13
2268,15
2269,26
2269,17
2269,13
2270,13
2270,14
2270,15
2271,17
2271,15
2271,21
2272,17
2272,13
2272,15
2273,13
2273,15
2273,19
2274,26
2274,13
2274,15
2275,26
2275,17
2275,15
2276,2
2276,9
2276,10
2277,13
2277,15
2277,20
2278,13
2278,15
2278,19
2279,13
2279,15
2279,30
2280,13
2280,14
2280,15
2281,17
2281,15
2281,20
2282,17
2282,13
2282,15
2283,17
2283,13
2283,15
2284,13
2284,14
2284,20
2285,13
2285,14
2285,15
2286,26
2286,15
2287,17
2287,13
2287,15
2288,17
2288,13
2288,15
2289,26
2289,13
2289,14
2290,13
2290,15
2290,19
2291,17
2291,13
2291,15
2292,17
2292,15
2293,25
2293,10
2294,2
2294,9
2294,18
2295,17
2295,20
2296,13
2296,15
2297,1
2298,2
2298,11
2298,4
2299,8
2300,25
2300,3
2301,17
2301,13
2301,15
2302,8
2303,39
2304,6
2304,4
2304,27
2305,1
2305,15
2306,16
2306,8
2307,2
2307,3
2308,25
2309,13
2309,15
2310,26
2310,17
2310,15
2311,1
2311,21
2312,19
2313,17
2313,15
2314,8
2314,9
2315,26
2315,15
2315,20
2316,17
2317,1
2317,15
2318,26
2318,23
2319,25
2320,17
2320,15
2320,20
2321,31
2321,2
2322,39
2323,2
2323,3
2324,26
2324,13
2324,15
2325,13
2325,15
2325,20
2326,1
2326,15
2327,13
2327,15
2328,5
2328,2
2328,3
2329,12
2329,13
2329,14
2330,2
2330,9
2330,18
2331,17
2331,21
2331,20
2332,7
2333,17
2333,15
2333,20
2334,13
2334,14
2334,15
2335,13
2335,15
2335,20
2336,13
2336,15
2336,20
2337,13
2337,15
2338,2
2338,32
2338,8
2339,15
2339,20
2340,26
2340,13
2340,15
2341,13
2341,15
2341,20
2342,1
2342,30
2343,22
2343,15
2344,16
2344,2
2344,8
2345,13
2345,14
2345,15
2346,39
2347,42
2347,3
2347,27
2348,13
2348,14
2348,15
2349,17
2349,15
2349,20
2350,2
2350,32
2350,9
2351,13
2351,14
2351,19
2352,13
2352,15
2353,7
2353,33
2354,17
2354,13
2354,15
2355,13
2355,15
2356,1
2356,38
2357,12
2357,17
2357,13
2358,8
2359,26
2359,13
2359,15
2360,2
2360,9
2360,3
2361,13
2361,15
2361,20
2362,13
2362,15
2363,10
2363,3
2363,34
2364,13
2364,15
2364,19
2365,29
2365,12
2365,15
2366,28
2366,13
2366,15
2367,28
2367,13
2367,15
2368,28
2368,13
2368,14
2369,28
2369,13
2369,15
2370,28
2370,13
2370,15
2371,1
2371,15
2371,30
2372,17
2372,15
2373,1
2373,15
2373,21
2374,26
2374,28
2374,13
2375,13
2375,15
2375,20
2376,28
2376,13
2376,15
2377,28
2377,13
2377,15
2378,12
2378,17
2379,2
2379,3
2379,11
2380,17
2380,14
2381,12
2381,13
2381,37
2382,13
2382,15
2383,22
2383,19
2384,8
2385,1
2385,21
2386,12
2386,30
2387,26
2387,13
2387,15
2388,13
2388,15
2388,19
2389,25
2389,10
2390,13
2390,15
2391,5
2391,3
2391,4
2392,13
2392,15
2392,20
2393,17
2393,13
2393,14
2394,26
2394,13
2395,8
2395,9
2396,10
2397,2
2397,41
2398,39
2399,29
2399,12
2400,31
2401,5
2401,2
2401,18
2402,5
2402,2
2402,3
2403,17
2403,13
2403,15
2404,17
2404,15
2405,2
2405,3
2405,11
2406,6
2406,27
2407,7
2407,8
2407,33
2408,17
2408,13
2408,14
2409,5
2409,2
2409,32
2410,2
2410,11
2410,4
2411,26
2411,15
2411,23
2412,13
2412,20
2413,13
2413,15
2413,20
2414,15
2414,19
2415,13
2415,14
2415,15
2416,5
2416,6
2416,3
2417,13
2417,14
2418,5
2418,3
2418,4
2419,13
2419,15
2420,17
2420,20
2421,13
2421,15
2422,17
2422,15
2423,8
2424,42
2424,6
2424,11
2425,26
2425,13
2425,14
2426,13
2426,15
2426,20
2427,31
2427,2
2428,13
2428,15
2428,20
2429,17
2429,15
2430,17
2430,15
2430,20
2431,17
2431,13
2431,14
2432,12
2432,1
2433,8
2434,17
2434,15
2435,17
2435,13
2435,15
2436,17
2436,15
2437,17
2437,15
2437,20
2438,17
2438,13
2438,15
2439,13
2439,15
2440,26
2440,17
2440,15
2441,12
2442,17
2442,13
2442,15
2443,17
2443,15
2443,20
2444,22
2444,15
2445,31
2445,2
2446,17
2446,13
2446,14
2447,17
2447,15
2447,20
2448,2
2448,32
2448,3
2449,17
2449,15
2450,31
2450,2
2451,2
2451,3
2452,26
2452,29
2452,12
2453,2
2453,32
2453,9
2454,2
2454,32
2454,9
2455,17
2455,13
2456,13
2457,13
2457,21
2457,20
2458,17
2458,13
2458,15
2459,39
2460,10
2461,13
2461,15
2461,20
2462,10
2462,3
2463,31
2463,2
2464,17
2464,22
2464,15
2465,17
2465,22
2465,15
2466,13
2466,15
2466,19
2467,25
2467,10
2468,13
2468,14
2468,15
2469,39
2470,26
2470,17
2470,15
2471,6
2471,27
2472,13
2472,19
2473,2
2473,6
2473,11
2474,3
2475,13
2475,15
2476,13
2476,15
2476,21
2477,16
2477,7
2477,2
2478,22
2478,15
2478,19
2479,29
2479,12
2480,26
2480,17
2480,20
2481,10
2482,13
2482,15
2482,20
2483,17
2483,13
2483,15
2484,17
2484,15
2485,17
2485,15
2485,20
2486,17
2486,15
2486,20
2487,2
2487,32
2487,10
2488,17
2488,13
2488,15
2489,17
2489,13
2489,15
2490,17
2490,15
2491,17
2491,15
2491,20
2492,17
2492,13
2492,15
2493,17
2493,15
2494,13
2494,15
2495,21
2496,7
2496,2
2496,18
2497,13
2497,14
2498,13
2498,14
2498,20
2499,17
2499,15
2500,2
2500,18
2500,3
2501,17
2501,13
2501,14
2502,17
2502,15
2503,26
2503,15
2504,17
2504,15
2504,20
2505,17
2505,15
2506,17
2506,15
2507,17
2507,15
2508,41
2508,10
2509,9
2509,3
2510,17
2510,15
2510,20
2511,17
2511,15
2512,13
2512,14
2512,15
2513,17
2513,15
2513,20
2514,13
2514,15
2515,16
2515,2
2515,8
2516,41
2516,10
2517,26
2517,17
2517,15
2518,2
2518,32
2518,9
2519,2
2519,32
2519,6
2520,42
2520,25
2520,6
2521,13
2521,15
2522,17
2522,15
2522,20
2523,5
2523,2
2523,3
2524,3
2525,8
2525,10
2526,31
2526,2
2526,11
2527,25
2527,6
2527,27
2528,5
2528,2
2528,3
2529,2
2529,32
2529,11
2530,25
2531,16
2531,5
2531,2
2532,13
2532,15
2532,20
2533,13
2533,15
2533,20
2534,12
2534,13
2534,15
2535,26
2535,15
2535,20
2536,13
2536,15
2537,13
2537,14
2537,15
2538,15
2538,19
2539,17
2539,13
2539,15
2540,1
2540,15
2541,17
2541,20
2542,13
2542,15
2542,20
2543,25
2544,17
2545,12
2545,17
2545,15
2546,26
2546,17
2546,35
2547,5
2547,2
2547,3
2548,1
2549,5
2549,7
2550,13
2550,19
2551,13
2551,14
2551,15
2552,10
2552,3
2553,2
2553,8
2554,2
2554,3
2555,25
2555,24
2556,15
2556,23
2557,15
2557,23
2557,19
2558,2
2558,6
2558,10
2559,13
2559,15
2560,1
2561,17
2561,15
2561,20
2562,39
2563,12
2563,17
2564,12
2564,17
2564,21
2565,13
2565,15
2566,2
2566,18
2566,10
2567,13
2567,30
2568,17
2568,15
2569,7
2570,8
2571,13
2571,30
2572,39
2573,12
2573,13
2573,20
2574,13
2574,14
2574,19
2575,7
2575,33
2576,7
2577,13
2577,14
2578,1
2579,15
2579,19
2580,12
2581,3
2582,1
2582,38
2583,12
2583,17
2584,25
2585,17
2585,13
2585,15
2586,2
2586,3
2587,31
2587,9
2588,15
2588,19
2589,25
2589,10
2590,22
2590,15
2590,19
2591,5
2591,3
2591,4
2592,17
2592,13
2592,38
2593,17
2593,20
2594,12
2595,12
2596,12
2597,12
2597,17
2598,19
2599,31
2599,2
2600,5
2600,2
2600,18
2601,3
2601,27
2602,17
2602,15
2602,20
2603,5
2603,2
2603,3
2604,5
2604,2
2604,3
2605,1
2605,38
2606,13
2606,15
2607,5
2607,2
2607,32
2608,17
2608,13
2608,15
2609,1
2610,16
2610,2
2610,8
2611,26
2611,17
2611,13
2612,2
2612,3
2613,17
2613,13
2613,15
2614,26
2614,17
2614,15
2615,17
2615,15
2616,17
2616,13
2616,15
2617,17
2617,15
2617,21
2618,13
2618,14
2618,15
2619,17
2619,15
2620,17
2620,15
2621,17
2621,15
2622,26
2622,17
2622,15
2623,13
2623,37
2624,26
2624,17
2624,15
2625,17
2625,15
2626,13
2626,15
2626,20
2627,13
2627,14
2627,15
2628,7
2628,33
2629,16
2629,2
2629,6
2630,26
2630,17
2630,15
2631,17
2631,13
2631,15
2632,2
2632,32
2632,9
2633,1
2633,21
2634,17
2634,15
2635,17
2635,13
2635,14
2636,26
2636,15
2637,13
2637,15
2637,30
2638,13
2638,15
2639,17
2639,13
2639,15
2640,2
2640,3
2641,16
2641,2
2641,10
2642,25
2642,10
2643,15
2643,19
2644,2
2644,3
2644,34
2645,39
2646,31
2646,5
2646,2
2647,17
2647,15
2648,17
2648,15
2649,2
2649,18
2649,10
2650,13
2650,15
2651,15
2651,19
2652,7
2652,33
2652,10
2653,1
2653,38
2654,15
2654,19
2655,13
2655,15
2656,15
2656,19
2657,12
2657,17
2658,16
2658,2
2658,8
2659,31
2659,2
2660,10
2661,5
2661,2
2661,18
2662,8
2663,10
2664,17
2664,13
2664,15
2665,25
2666,5
2666,2
2666,32
2667,10
2668,17
2668,15
2669,13
2669,15
2669,19
2670,5
2670,2
2670,18
2671,5
2671,2
2671,10
2672,13
2672,15
2673,13
2673,14
2674,15
2674,19
2675,17
2675,13
2675,15
2676,2
2676,41
2676,10
2677,5
2677,2
2677,6
2678,17
2679,12
2679,13
2679,21
2680,39
2681,17
2682,12
2682,17
2682,15
2683,13
2683,15
2683,20
2684,17
2684,13
2684,14
2685,5
2685,7
2686,13
2686,15
2686,20
2687,39
2688,13
2688,15
2689,17
2689,13
2689,15
2690,1
2691,26
2691,14
2691,15
2692,10
2693,1
2693,15
2693,21
2694,17
2694,15
2694,20
2695,17
2695,13
2695,15
2696,12
2696,17
2696,30
2697,5
2697,2
2697,3
2698,13
2699,31
2699,2
2699,9
2700,2
2700,8
2701,17
2701,13
2701,15
2702,26
2702,12
2702,23
2703,39
2704,13
2704,14
2705,13
2705,14
2706,22
2706,14
2706,23
2707,13
2707,14
2707,19
2708,26
2709,2
2709,18
2709,3
2710,26
2710,17
2711,3
2711,27
2711,34
2712,1
2712,15
2713,17
2713,13
2713,14
2714,26
2714,29
2714,15
2715,29
2715,15
2715,23
2716,13
2716,15
2717,26
2717,13
2717,15
2718,12
2719,10
2720,39
2721,17
2721,13
2721,15
2722,26
2722,13
2722,15
2723,17
2723,13
2723,15
2724,26
2724,13
2724,15
2725,17
2725,13
2725,15
2726,26
2726,13
2726,15
2727,17
2727,13
2727,15
2728,5
2728,7
2729,17
2729,15
2729,20
2730,22
2730,15
2730,19
2731,13
